url_key,normalized_url,last_final_url,etag,last_modified,last_status_code,last_content_type,last_body_sha256,last_extracted_sha256,last_fetched_at,last_seen_run_id,not_modified_streak
3109585e0cf9e8920a5bfafe1c36b434cf25d7a0263421cc0edb9fae8092e885,https://void-agency.com/insights/smb-guide,https://www.void-agency.com/insights/smb-guide,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:22.049420+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
1d91dcaf0cba39f914f7808d68b8fd1f5d34eb1d20274fdb252d7f143205db86,https://void-agency.com/insights/texas-cost-stack,https://www.void-agency.com/insights/texas-cost-stack,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:23.924633+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
ccb2406aff16145e4dbb9efadf7022f52e17b8ace9f831eeee1750e711d527c1,https://void-agency.com/insights/texas-market-2026,https://www.void-agency.com/insights/texas-market-2026,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:25.788825+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
deb0c2984ebe54aaeb3c9f3b55b6710b3a81f322acf76fec8310b40d3e56be65,https://www.void-agency.com/med-spas,https://www.void-agency.com/med-spas,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:27.749950+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
deec9075d53e8b88a2a826bade18b5e5ee4cfd784e3bbf6d3970a13fb0c95460,https://www.void-agency.com/auto-body,https://www.void-agency.com/auto-body,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:30.651118+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
60d363fbd3b2f8e64d9da4580ac2a115e79b3b37bbb06ff859862a69b5ca10dd,https://void-agency.com/insights/texas-seo,https://www.void-agency.com/insights/texas-seo,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:33.027534+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
898ada267a2d3172d3791dfec6923a3685293619f03f2cae0fcc9d995b7298e7,https://void-agency.com/insights/video-strategy,https://www.void-agency.com/insights/video-strategy,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:34.992658+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
4d9b37ee3937d2f30c4b07a105b2aee027c8aec7200e29aabc811acf969dfdab,https://void-agency.com/lawyers,https://www.void-agency.com/lawyers,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:36.931807+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
7e0c191d945df5b45fc103ca9c39e3d82ba9a6ca0998589c69bc2b19a867409b,https://www.void-agency.com/vets,https://www.void-agency.com/vets,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:39.488874+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
0418baeb9b3af4459f7f0781a3c9d09d3855a8c29e3a299ac644264ead513fdc,https://www.void-agency.com/insights/smb-guide,https://www.void-agency.com/insights/smb-guide,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:41.960339+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
