issue_id,run_id,url,severity,issue_code,title,description,evidence_json,issue_provenance,technical_seo_gate,verification_status,confidence_score,certainty_state,priority_score,page_importance,reach,urgency,affected_count,affected_ratio,template_cluster,affected_page_types
270,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/site-speed,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/site-speed""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
271,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/site-speed,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
275,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=SMB""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
276,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=SMB""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
277,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
281,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/builder-incentives""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
282,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/builder-incentives""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
283,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
287,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/texas-cost-stack""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
288,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/texas-cost-stack""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
289,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
293,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/texas-market-2026""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
294,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/texas-market-2026""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
295,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
299,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/texas-seo""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
300,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/texas-seo""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
301,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
305,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/recruiting""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
306,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/recruiting""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
307,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
311,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/video-strategy,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/video-strategy""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
312,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/video-strategy,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights/video-strategy""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
313,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/video-strategy,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
317,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Local+SEO,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Local+SEO""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
318,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Local+SEO,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Local+SEO""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
319,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Local+SEO,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
320,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Local+SEO,medium,THIN_CONTENT,Thin content,Body content appears too thin for this page type.,"{""page_type"": ""article"", ""threshold"": 170, ""effective_text_len"": 155, ""raw_text_len"": 129}",both,indexability,automated,95,Verified,23,0.85,template_cluster,1.35,3,0.0545,content-template,article
323,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Performance,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Performance""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
324,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Performance,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Performance""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
325,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Performance,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
326,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Performance,medium,THIN_CONTENT,Thin content,Body content appears too thin for this page type.,"{""page_type"": ""article"", ""threshold"": 170, ""effective_text_len"": 148, ""raw_text_len"": 129}",both,indexability,automated,95,Verified,23,0.85,template_cluster,1.35,3,0.0545,content-template,article
329,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Growth,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Growth""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
330,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Growth,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Growth""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
331,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Growth,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
332,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Growth,medium,THIN_CONTENT,Thin content,Body content appears too thin for this page type.,"{""page_type"": ""article"", ""threshold"": 170, ""effective_text_len"": 145, ""raw_text_len"": 129}",both,indexability,automated,95,Verified,23,0.85,template_cluster,1.35,3,0.0545,content-template,article
335,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Real+Estate,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Real+Estate""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
336,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Real+Estate,medium,CANONICAL_SELF_MISMATCH,Canonical self mismatch,Effective canonical does not self-match the final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/insights?topic=Real+Estate""}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
337,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Real+Estate,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,23,0.85,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
340,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,medium,STATIC_SHELL_CANONICAL_REUSED_ACROSS_ROUTES,Static shell canonical reused across routes,Shell-confirmed routes reused the same raw canonical signal across multiple distinct URLs.,"{""raw_canonical"": ""https://void-agency.com/smbs"", ""affected_routes"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study"", ""https://void-agency.com/insights/data-maturity"", ""https://void-agency.com/insights/map-pack-playbook"", ""https://void-agency.com/insights/recruiting"", ""https://void-agency.com/insights/site-speed""]}",raw_only,canonicalization,automated,55,Probable,16,1.4,single_page,1.2,1,0.0182,,homepage
341,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,medium,STATIC_SHELL_HREFLANG_REUSED_ACROSS_ROUTES,Static shell hreflang reused across routes,Shell-confirmed routes reused identical raw hreflang payloads across multiple distinct URLs.,"{""raw_hreflang_signature"": ""[{\""lang\"": \""en\"", \""href\"": \""https://void-agency.com/\""}, {\""lang\"": \""en-us\"", \""href\"": \""https://void-agency.com/\""}]"", ""affected_routes"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study"", ""https://void-agency.com/insights/data-maturity"", ""https://void-agency.com/insights/map-pack-playbook"", ""https://void-agency.com/insights/recruiting"", ""https://void-agency.com/insights/site-speed""]}",raw_only,canonicalization,automated,55,Probable,16,1.4,single_page,1.2,1,0.0182,,homepage
343,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,low,CRAWLED_URL_NOT_IN_SITEMAP,Crawled URLs missing from sitemap,Actionable crawled pages were not present in sitemap entries.,"{""count"": 30, ""sample"": [""https://www.void-agency.com/"", ""https://www.void-agency.com/auto-body"", ""https://www.void-agency.com/dentists"", ""https://www.void-agency.com/foundation-repair"", ""https://www.void-agency.com/hvac"", ""https://www.void-agency.com/insights"", ""https://www.void-agency.com/insights/builder-incentives"", ""https://www.void-agency.com/insights/case-study"", ""https://www.void-agency.com/insights/data-maturity"", ""https://www.void-agency.com/insights/map-pack-playbook"", ""https://www.void-agency.com/insights/recruiting"", ""https://www.void-agency.com/insights/site-speed"", ""https://www.void-agency.com/insights/smb-guide"", ""https://www.void-agency.com/insights/texas-cost-stack"", ""https://www.void-agency.com/insights/texas-market-2026"", ""https://www.void-agency.com/insights/texas-seo"", ""https://www.void-agency.com/insights/video-strategy"", ""https://www.void-agency.com/insights?topic=Growth"", ""https://www.void-agency.com/insights?topic=Local+SEO"", ""https://www.void-agency.com/insights?topic=Performance""]}",both,discovery,automated,85,Unverified,8,1.4,single_page,1.0,1,0.0182,,homepage
344,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,low,PERFORMANCE_PROVIDER_ERROR,Performance provider errors,PSI requests failed for one or more targets.,"failed_http: https://void-agency.com/insights [mobile] Lighthouse returned error: NO_FCP. The page did not paint any content. Please ensure you keep the browser window in the foreground during the load and try again. (NO_FCP) (retries=0, waited=0.00s) | failed_http: https://void-agency.com/insights [desktop] Lighthouse returned error: NO_FCP. The page did not paint any content. Please ensure you keep the browser window in the foreground during the load and try again. (NO_FCP) (retries=1, waited=0.59s) | failed_http: https://void-agency.com/insights/case-study [mobile] Lighthouse returned error: NO_FCP. The page did not paint any content. Please ensure you keep the browser window in the foreground during the load and try again. (NO_FCP) (retries=1, waited=0.59s) | failed_http: https://void-agency.com/insights/case-study [desktop] Lighthouse returned error: NO_FCP. The page did not paint any content. Please ensure you keep the browser window in the foreground during the load and try again. (NO_FCP) (retries=2, waited=1.67s) | failed_http: https://void-agency.com/insights/data-maturity [mobile] Lighthouse returned error: NO_FCP. The page did not paint any content. Please ensure you keep the browser window in the foreground during the load and try again. (NO_FCP) (retries=2, waited=1.77s)",both,serving,automated,75,Unverified,7,1.4,single_page,0.9,1,0.0182,,homepage
1,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,5,1.4,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
6,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,5,1.4,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
7,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,5,1.4,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
221,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,5,1.4,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
227,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,5,1.4,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
228,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,5,1.4,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
8,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/auto-body,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
12,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/auto-body,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
13,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/auto-body,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
14,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/dentists,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
18,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/dentists,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
19,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/dentists,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
20,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/smbs,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
26,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/smbs,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
27,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/smbs,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
28,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
32,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
33,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
34,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/foundation-repair,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
38,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/foundation-repair,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
39,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/foundation-repair,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
40,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/hvac,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
44,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/hvac,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
45,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/hvac,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
46,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
50,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
